ticket_id,name,T2,T3,T31,T32,T33,T34,T35
140702071281021, ,99,495,99,99,99,99,99
140702071313221, ,0,99,99,0,0,0,0
140702051602321, ,99,99,99,0,0,0,0
140702061831421, ,99,495,99,99,99,99,99
140702061840421, ,4,3,1,0,0,2,0
140702021040221, ,99,99,99,0,0,0,0
140702031084221, ,99,1,1,0,0,0,0
310101021081321, ,2,3,1,0,0,0,2
310101021081821, ,4,6,1,0,1,2,2
310101021083121, ,4,4,1,0,1,0,2
310101021083621, ,4,0,0,0,0,0,0
310101021111421, ,4,1,0,0,1,0,0
310101021113221, ,4,4,1,1,0,0,2
310101051061521, ,6,3,1,0,0,0,2
310101051062621, ,4,4,1,1,0,0,2
310101051062721, ,2,1,1,0,0,0,0
310101051063221, ,4,5,1,0,2,0,2
310101051080621, ,6,4,1,1,0,0,2
310101051081821, ,0,3,1,0,0,2,0
310101061011521, ,4,4,1,1,0,0,2
310101061023121, ,0,0,0,0,0,0,0
310101061030521, ,0,6,1,1,0,2,2
310101061032221, ,0,495,99,99,99,99,99
310101061032921, ,4,4,1,0,1,0,2
310101061040121, ,2,4,1,1,0,0,2
310101061043621, ,2,3,1,0,0,0,2
310101071030521, ,2,3,1,0,0,0,2
310101071032821, ,2,3,1,0,0,0,2
310101071052121, ,99,495,99,99,99,99,99
310101081012421, ,0,1,1,0,0,0,0
310101081020621, ,4,4,1,0,1,0,2
310101081060421, ,2,4,1,1,0,0,2
310101081061721, ,0,1,1,0,0,0,0
330300011031221, ,99,99,99,0,0,0,0
330300011031821, ,99,0,0,0,0,0,0
330300011040521, ,4,1,0,0,1,0,0
330300011062121, ,2,1,1,0,0,0,0
330300011072021, ,0,495,99,99,99,99,99
310101031052021, ,4,4,1,0,1,2,0
310101041011921, ,99,3,1,0,0,2,0
310101041031121, ,2,5,0,0,1,2,2
310101041031721, ,4,99,99,0,0,0,0
310101051030821, ,6,4,1,1,0,0,2
310101051032121, ,6,4,1,0,1,0,2
310101051053121, ,2,5,1,1,1,0,2
310101051060321, ,6,5,1,1,1,0,2
140729161031321, ,4,4,1,1,0,0,2
140729171713121, ,2,1,0,0,1,0,0
140729171713721, ,99,0,0,0,0,0,0
140729181784621, ,4,2,0,0,0,2,0
3, ,99,99,99,0,0,0,0
310101011012221, ,99,99,99,0,0,0,0
310101011050621, ,0,5,1,0,0,2,2
310101011053121, ,4,3,1,0,0,0,2
310101011060121, ,99,495,99,99,99,99,99
310101011063121, ,0,99,99,0,0,0,0
310101021010421, ,0,5,1,0,0,2,2
310101021010521, ,2,6,1,0,1,2,2
310101021011021, ,6,3,0,0,1,0,2
310101021040521, ,2,7,1,0,2,2,2
310101021041121, ,0,3,1,0,0,0,2
310101021042821, ,4,3,1,0,0,0,2
330300081142121, ,0,3,1,0,0,0,2
330300091080921, ,2,5,1,0,0,2,2
330300091082121, ,4,1,1,0,0,0,0
330300091103021, ,99,495,99,99,99,99,99
330300091103121, ,4,7,1,0,2,2,2
330300011130321, ,2,4,1,1,0,0,2
330300021070221, ,2,495,99,99,99,99,99
330300021072021, ,4,1,1,0,0,0,0
330300021072121, ,99,495,99,99,99,99,99
330300021082521, ,6,6,1,1,0,2,2
330300021084321, ,99,1,0,0,1,0,0
330300021112721, ,4,5,1,1,1,0,2
330300021113821, ,2,99,99,0,0,0,0
330300031012321, ,99,1,0,0,1,0,0
330300031022521, ,2,4,1,1,0,0,2
330300031023121, ,0,99,99,0,0,0,0
330300041104021, ,99,1,1,0,0,0,0
330300041110321, ,4,495,99,99,99,99,99
330300041113321, ,6,5,1,1,1,0,2
330300051080321, ,0,99,99,0,0,0,0
330300051121721, ,2,4,1,1,0,0,2
330300051123421, ,4,5,1,1,1,0,2
330300051123521, ,99,495,99,99,99,99,99
330300061071521, ,4,1,1,0,0,0,0
330300061073221, ,6,4,1,1,0,0,2
330300071041521, ,0,5,1,0,2,0,2
330300071044421, ,99,0,0,0,0,0,0
330300071050321, ,0,4,0,1,1,0,2
330300071053921, ,2,1,1,0,0,0,0
330300071071521, ,0,99,99,0,0,0,0
330300071074521, ,0,1,1,0,0,0,0
330300071090621, ,4,8,1,1,2,2,2
330300071091921, ,6,0,0,0,0,0,0
330300071093121, ,99,99,99,0,0,0,0
330300071093721, ,99,495,99,99,99,99,99
330300071094221, ,99,99,99,0,0,0,0
330300071120221, ,0,4,1,1,0,0,2
330300081054521, ,2,3,0,0,1,0,2
330300081103721, ,6,3,0,0,1,0,2
330300081104221, ,0,4,1,0,1,0,2
330300081140221, ,4,1,1,0,0,0,0
330300121031221, ,0,0,0,0,0,0,0
330300121033121, ,2,4,1,1,0,0,2
330300121111521, ,4,1,1,0,0,0,0
330300121151821, ,0,1,0,0,1,0,0
330300121152421, ,99,495,99,99,99,99,99
330300141100321, ,4,1,1,0,0,0,0
330300141100821, ,2,4,0,1,1,0,2
330300141121821, ,4,5,1,1,1,0,2
330300141133821, ,4,1,1,0,0,0,0
330300151100221, ,4,3,0,0,1,0,2
330300151101421, ,4,0,0,0,0,0,0
330300151102121, ,4,3,1,0,0,0,2
330300151132821, ,4,4,1,0,1,0,2
330300151150721, ,4,1,1,0,0,0,0
330300131041421, ,2,4,1,1,0,0,2
330300131051021, ,0,3,1,0,0,0,2
330300131051721, ,4,5,1,0,0,2,2
330300141061121, ,2,3,1,0,0,0,2
330300101040821, ,99,495,99,99,99,99,99
330300101050321, ,6,1,1,0,0,0,0
330300101052621, ,99,495,99,99,99,99,99
330300101053821, ,4,99,99,0,0,0,0
330300111041221, ,4,1,0,0,1,0,0
330300111043021, ,99,495,99,99,99,99,99
330300111052221, ,99,495,99,99,99,99,99
330300111054621, ,0,3,1,0,0,0,2
330300111120221, ,0,1,1,0,0,0,0
330300111125021, ,0,0,0,0,0,0,0
330300121012421, ,99,99,99,0,0,0,0
330300121022221, ,4,1,1,0,0,0,0
330300121022321, ,99,99,99,0,0,0,0
330300231263321, ,4,495,99,99,99,99,99
330300241030121, ,0,495,99,99,99,99,99
330300241031921, ,99,495,99,99,99,99,99
330300241081921, ,99,495,99,99,99,99,99
330300251013521, ,4,1,1,0,0,0,0
330300161031521, ,0,1,1,0,0,0,0
330300161033821, ,0,99,99,0,0,0,0
330300161090321, ,4,1,0,0,1,0,0
330300171012221, ,0,5,1,0,2,0,2
330300171041921, ,6,3,1,0,0,0,2
330300171042421, ,4,6,1,0,1,2,2
330300181013921, ,6,5,1,0,2,0,2
330300181082721, ,4,99,99,0,0,0,0
330300181090321, ,2,4,1,0,1,0,2
330300181092721, ,0,3,1,0,0,0,2
330300181093221, ,0,0,0,0,0,0,0
330300191050221, ,0,5,1,0,2,0,2
330300191052721, ,0,1,1,0,0,0,0
330300191070921, ,4,3,1,0,0,0,2
330300191080221, ,99,99,99,0,0,0,0
330300201014121, ,6,4,1,1,0,0,2
330300201033421, ,4,5,1,0,2,0,2
330300201112921, ,99,99,99,0,0,0,0
330300211011421, ,0,1,1,0,0,0,0
330300211061421, ,2,0,0,0,0,0,0
330300211062121, ,99,99,99,0,0,0,0
330300221012121, ,2,495,99,99,99,99,99
330300221013321, ,0,1,1,0,0,0,0
330300221014521, ,0,3,1,0,0,0,2
330300221042421, ,4,4,1,1,0,0,2
330300221043621, ,99,495,99,99,99,99,99
330300221091121, ,0,3,1,0,0,2,0
330300221140421, ,4,4,1,1,0,0,2
330300221144621, ,4,4,1,1,0,0,2
330300221220621, ,99,99,99,0,0,0,0
330300231240221, ,99,99,99,0,0,0,0
330300231252521, ,4,3,1,0,0,2,0
330300231253121, ,6,4,1,0,1,0,2
330300231253621, ,0,1,1,0,0,0,0
330300231260821, ,4,99,99,0,0,0,0
330300271071921, ,4,0,0,0,0,0,0
330300271073721, ,2,99,99,0,0,0,0
330300271100121, ,6,3,1,0,0,0,2
330300271103721, ,2,3,1,0,0,0,2
330300271121421, ,0,1,1,0,0,0,0
330300271122721, ,2,1,1,0,0,0,0
330300271123321, ,99,495,99,99,99,99,99
330300281192321, ,4,1,0,0,1,0,0
330300281192921, ,0,1,1,0,0,0,0
330300281194021, ,2,99,99,0,0,0,0
330300291010321, ,2,4,1,1,0,0,2
330300291012121, ,2,495,99,99,99,99,99
330300291014421, ,2,4,1,0,1,0,2
330300291031721, ,2,1,1,0,0,0,0
330300301122621, ,4,2,1,0,1,0,0
330300301124421, ,0,4,1,1,0,0,2
330300301141021, ,4,3,1,0,0,0,2
330300301144121, ,4,4,1,0,1,0,2
330300311020921, ,0,495,99,99,99,99,99
330300281121821, ,2,3,1,0,0,0,2
330300281124821, ,4,4,1,1,0,0,2
330300281152921, ,4,2,0,0,0,2,0
330300251122821, ,4,3,1,0,0,0,2
110107101061821, ,4,3,0,0,1,0,2
110107101081421, ,4,3,1,0,0,0,2
110107121030221, ,4,99,99,0,0,0,0
110107131010221, ,99,99,99,0,0,0,0
110107141030521, ,4,4,1,0,1,0,2
110107151013621, ,0,6,1,0,1,2,2
110107151060621, ,0,5,1,0,0,2,2
111772, ,99,495,99,99,99,99,99
140702011543021, ,99,495,99,99,99,99,99
140702011551621, ,99,495,99,99,99,99,99
140702011563321, ,4,4,1,1,0,0,2
140702041044421, ,99,0,0,0,0,0,0
140702041081221, ,4,4,1,1,0,0,2
140702041083721, ,99,99,99,0,0,0,0
330300071043221, ,99,495,99,99,99,99,99
330300071072721, ,0,3,1,0,0,0,2
330300121110321, ,0,495,99,99,99,99,99
330300141064621, ,0,4,1,0,1,0,2
330300141132621, ,4,2,1,0,1,0,0
330300141151221, ,99,99,99,0,0,0,0
330300141194821, ,6,4,1,1,0,0,2
330300151081221, ,4,99,99,0,0,0,0
330300151084821, ,0,99,99,0,0,0,0
330300151110221, ,4,3,1,0,0,0,2
330300151115021, ,0,4,1,0,1,0,2
330300131041521, ,4,4,0,1,1,0,2
330300131054721, ,4,4,0,0,2,0,2
330300141062921, ,0,1,1,0,0,0,0
330300141064021, ,0,99,99,0,0,0,0
330300111042521, ,0,0,0,0,0,0,0
330300111080321, ,99,495,99,99,99,99,99
330300111121521, ,4,2,1,1,0,0,0
330300111124421, ,4,1,0,0,1,0,0
330300161091521, ,0,1,1,0,0,0,0
330300171011021, ,0,2,1,0,1,0,0
330300171020821, ,99,99,99,0,0,0,0
330300181013321, ,2,495,99,99,99,99,99
330300191053921, ,0,495,99,99,99,99,99
140702031112421, ,0,1,1,0,0,0,0
140702041033121, ,0,1,1,0,0,0,0
140702131030521, ,2,3,0,1,0,0,2
140702131040321, ,0,495,99,99,99,99,99
140702131050121, ,4,1,1,0,0,0,0
140702131054221, ,0,1,1,0,0,0,0
140702141100321, ,2,3,1,0,0,0,2
140702091800321, ,6,495,99,99,99,99,99
140702091822621, ,2,0,0,0,0,0,0
140702091851121, ,99,495,99,99,99,99,99
140702101532721, ,99,99,99,0,0,0,0
140702101550521, ,0,495,99,99,99,99,99
110107071012921, ,0,1,1,0,0,0,0
110107051030621, ,0,3,1,0,0,0,2
110107061020321, ,6,5,1,1,1,0,2
110107031010221, ,4,3,1,0,0,0,2
110107031031021, ,2,4,1,0,1,0,2
110107041021021, ,6,4,1,1,0,0,2
110107041042621, ,99,99,99,0,0,0,0
110107041053321, ,4,5,1,0,2,0,2
110107041071621, ,2,5,1,1,1,0,2
140702011582821, ,4,495,99,99,99,99,99
140702021020121, ,4,1,1,0,0,0,0
110107081012621, ,0,5,1,0,0,2,2
110107081013321, ,2,0,0,0,0,0,0
110107081030721, ,4,495,99,99,99,99,99
110107081040121, ,6,3,1,0,0,0,2
110107081050121, ,4,5,1,0,0,2,2
110107081063121, ,4,1,0,0,1,0,0
110107151043221, ,4,3,1,0,0,0,2
110107151063021, ,0,99,99,0,0,0,0
140702011534121, ,4,1,1,0,0,0,0
140702011551721, ,4,2,1,0,1,0,0
140702041041421, ,2,4,0,1,1,0,2
140702041080621, ,99,0,0,0,0,0,0
140702061843521, ,4,495,99,99,99,99,99
140702071282321, ,4,1,1,0,0,0,0
140702071290521, ,4,4,1,0,1,2,0
140702071293521, ,4,1,1,0,0,0,0
140702071320321, ,4,1,1,0,0,0,0
140702071323821, ,4,0,0,0,0,0,0
140702081871121, ,4,5,1,1,1,0,2
140702081893821, ,4,4,1,1,0,0,2
140702081914421, ,2,4,1,0,1,0,2
140702051572321, ,0,3,1,0,0,0,2
140729081692421, ,99,99,99,0,0,0,0
310101021062021, ,2,4,1,1,0,0,2
310101021113721, ,2,3,0,0,1,0,2
310101051063321, ,4,3,1,0,0,0,2
310101061010821, ,2,4,1,0,1,0,2
310101061021821, ,4,5,1,1,1,0,2
310101061043721, ,6,3,1,0,0,0,2
310101071011321, ,4,1,0,0,1,0,0
310101071051521, ,4,1,0,0,1,0,0
310101071070421, ,4,0,0,0,0,0,0
310101081020121, ,0,4,1,1,0,0,2
330300011030121, ,99,99,99,0,0,0,0
330300011041721, ,0,4,1,1,0,0,2
330300011073321, ,0,1,0,0,1,0,0
310101051030321, ,4,1,1,0,0,0,0
310101051051321, ,99,495,99,99,99,99,99
140729181782921, ,4,4,1,1,0,0,2
310101011010521, ,4,3,1,0,0,0,2
330300011111121, ,4,6,1,1,2,0,2
330300011131521, ,0,4,1,0,1,0,2
330300021011821, ,4,4,1,0,1,0,2
330300021072621, ,4,4,0,0,2,0,2
330300021083721, ,2,4,1,1,0,0,2
330300021111521, ,99,495,99,99,99,99,99
330300021121721, ,6,5,1,1,1,0,2
330300021122921, ,4,5,1,1,1,0,2
330300031011021, ,0,2,1,0,1,0,0
330300041042921, ,2,1,1,0,0,0,0
330300041073421, ,99,495,99,99,99,99,99
330300041113821, ,2,3,1,0,0,0,2
330300051104521, ,4,99,99,0,0,0,0
330300051113321, ,4,99,99,0,0,0,0
330300061072121, ,4,1,1,0,0,0,0
140729091330121, ,2,1,0,0,1,0,0
140729091363221, ,4,1,0,0,1,0,0
140729091373421, ,99,99,99,0,0,0,0
140729101373021, ,99,99,99,0,0,0,0
140729111182021, ,6,5,0,0,1,2,2
140729111194121, ,4,1,1,0,0,0,0
310101021051121, ,2,5,0,0,1,2,2
310101021113321, ,4,4,1,1,0,0,2
310101051082421, ,4,1,1,0,0,0,0
310101061023721, ,0,3,1,0,0,0,2
310101061040721, ,4,3,0,0,1,0,2
310101071033521, ,4,8,1,1,2,2,2
310101071071021, ,4,4,1,0,1,0,2
310101081013021, ,0,3,1,0,0,0,2
330300011033721, ,99,495,99,99,99,99,99
330300011070221, ,2,0,0,0,0,0,0
140729181774921, ,99,99,99,0,0,0,0
140729181781721, ,2,99,99,0,0,0,0
140729191562021, ,4,495,99,99,99,99,99
310101011050721, ,4,5,1,0,0,2,2
310101021041021, ,4,1,1,0,0,0,0
330300081143221, ,2,7,1,0,2,2,2
330300091014421, ,99,0,0,0,0,0,0
330300091102521, ,4,3,1,0,0,0,2
330300101011921, ,0,1,0,0,1,0,0
330300101013621, ,4,99,99,0,0,0,0
330300011132621, ,4,495,99,99,99,99,99
330300021080721, ,4,4,1,0,1,0,2
330300021112121, ,99,495,99,99,99,99,99
330300021122821, ,99,99,99,0,0,0,0
330300041041621, ,99,99,99,0,0,0,0
330300041100421, ,4,1,1,0,0,0,0
330300061052121, ,2,1,1,0,0,0,0
330300061053921, ,99,495,99,99,99,99,99
330300071043321, ,4,5,1,0,0,2,2
330300071051421, ,4,3,1,0,0,0,2
330300071122121, ,99,1,1,0,0,0,0
330300071124421, ,99,495,99,99,99,99,99
330300081033821, ,0,6,1,1,0,2,2
330300081103121, ,4,2,1,0,1,0,0
330300081140321, ,2,495,99,99,99,99,99
330300121032521, ,4,495,99,99,99,99,99
330300121102321, ,4,1,1,0,0,0,0
330300121150621, ,99,99,99,0,0,0,0
330300141102721, ,2,3,0,0,1,0,2
330300141134421, ,4,1,1,0,0,0,0
330300141154821, ,0,495,99,99,99,99,99
330300141191321, ,0,8,1,1,2,2,2
330300141194221, ,4,3,1,0,0,0,2
330300151110921, ,4,99,99,0,0,0,0
330300151114421, ,6,1,1,0,0,0,0
330300151132221, ,2,4,1,1,0,0,2
330300151133521, ,2,1,1,0,0,0,0
330300151154221, ,4,2,1,1,0,0,0
330300131052221, ,0,3,1,0,0,0,2
330300131053521, ,4,8,1,1,2,2,2
330300131081021, ,2,4,1,1,0,0,2
330300131082921, ,2,5,1,1,1,0,2
330300131084021, ,4,4,1,0,1,0,2
330300101051421, ,0,495,99,99,99,99,99
330300111043621, ,99,495,99,99,99,99,99
330300111044921, ,0,99,99,0,0,0,0
330300111053421, ,6,3,0,0,1,0,2
330300111054721, ,4,6,1,1,2,0,2
330300121011221, ,99,99,99,0,0,0,0
330300241060521, ,0,4,1,0,1,0,2
330300191052121, ,6,3,1,0,0,0,2
330300191072121, ,4,5,1,0,0,2,2
330300191082021, ,4,4,1,0,1,0,2
330300201030421, ,2,1,1,0,0,0,0
330300201031721, ,0,495,99,99,99,99,99
330300201060321, ,4,6,1,1,0,2,2
330300201111621, ,0,495,99,99,99,99,99
330300201135021, ,0,99,99,0,0,0,0
330300211081721, ,4,4,1,1,0,0,2
330300221040621, ,99,495,99,99,99,99,99
330300221092921, ,99,99,99,0,0,0,0
330300221114921, ,99,1,1,0,0,0,0
330300221222521, ,99,99,99,0,0,0,0
330300231242021, ,99,495,99,99,99,99,99
330300271101821, ,0,5,1,0,2,0,2
330300281194121, ,0,495,99,99,99,99,99
330300281183121, ,6,4,1,1,0,0,2
330300251121021, ,4,5,1,0,2,0,2
330300251151621, ,0,1,1,0,0,0,0
330300251160521, ,4,5,1,0,2,0,2
330300251170221, ,0,1,1,0,0,0,0
330300331031321, ,0,1,0,0,1,0,0
330300331061321, ,99,99,99,0,0,0,0
330300331142821, ,0,495,99,99,99,99,99
330300331151721, ,2,0,0,0,0,0,0
110107041082921, ,4,3,1,0,0,0,2
110107041112521, ,4,4,1,0,1,0,2
110107051012621, ,2,4,1,1,0,0,2
110107061043121, ,2,2,0,1,1,0,0
110107061080421, ,2,1,1,0,0,0,0
110107071010421, ,6,5,1,0,0,2,2
110107051013821, ,2,1,1,0,0,0,0
110107051041121, ,4,4,1,1,0,0,2
110107041071021, ,4,3,0,0,1,0,2
140702011581121, ,2,495,99,99,99,99,99
140702011602121, ,4,1,0,0,1,0,0
140702021023621, ,99,99,99,0,0,0,0
140702021030321, ,99,495,99,99,99,99,99
110107081060621, ,4,3,1,0,0,0,2
110107081063021, ,2,0,0,0,0,0,0
110107081080721, ,4,4,1,0,1,0,2
110107091011221, ,2,495,99,99,99,99,99
110107091021721, ,0,4,1,0,1,0,2
110107101011821, ,4,4,1,0,1,0,2
110107101051321, ,4,1,1,0,0,0,0
110107101080921, ,99,495,99,99,99,99,99
110107101082621, ,99,99,99,0,0,0,0
110107121013421, ,0,3,1,0,0,0,2
110107121023621, ,2,3,0,0,1,0,2
140702031124321, ,99,99,99,0,0,0,0
140702131042021, ,99,99,99,0,0,0,0
140702131043321, ,4,1,1,0,0,0,0
140702131053621, ,99,2,0,0,0,2,0
140702141092921, ,99,495,99,99,99,99,99
140702081922621, ,99,495,99,99,99,99,99
140702081941921, ,0,3,1,0,0,0,2
140702091802621, ,0,2,1,0,1,0,0
140702091822021, ,4,4,1,0,1,0,2
140702101530821, ,99,495,99,99,99,99,99
140702101563121, ,2,3,0,0,1,0,2
140702101592921, ,99,99,99,0,0,0,0
140702101615021, ,4,7,1,0,2,2,2
140702111344221, ,99,495,99,99,99,99,99
140702111372921, ,0,0,0,0,0,0,0
140702111394521, ,99,495,99,99,99,99,99
140702131011121, ,4,5,1,0,0,2,2
140702131023421, ,99,495,99,99,99,99,99
140702191042121, ,4,5,1,0,0,2,2
140702211233421, ,4,1,1,0,0,0,0
140702221212921, ,99,495,99,99,99,99,99
140702221213521, ,4,1,1,0,0,0,0
140729031020921, ,99,99,99,0,0,0,0
140729041463321, ,4,1,0,0,1,0,0
140729041481121, ,0,495,99,99,99,99,99
140729041494721, ,99,99,99,0,0,0,0
140729061662421, ,4,6,1,0,1,2,2
140702191063321, ,99,495,99,99,99,99,99
140702201033121, ,99,495,99,99,99,99,99
140702201991521, ,99,99,99,0,0,0,0
140702151071621, ,99,495,99,99,99,99,99
140702151082021, ,99,99,99,0,0,0,0
140702171110821, ,99,99,99,0,0,0,0
140729071940221, ,0,1,1,0,0,0,0
140729071963721, ,6,99,99,0,0,0,0
140729071993621, ,4,2,1,1,0,0,0
140729081650721, ,4,1,1,0,0,0,0
140729081651921, ,2,3,0,0,1,0,2
140729081653621, ,4,99,99,0,0,0,0
140729081684421, ,99,99,99,0,0,0,0
140729081724021, ,99,495,99,99,99,99,99
140729081732621, ,99,99,99,0,0,0,0
140729091341821, ,0,495,99,99,99,99,99
140729091353721, ,99,495,99,99,99,99,99
140729091361421, ,99,0,0,0,0,0,0
140729091372821, ,99,0,0,0,0,0,0
140729101360121, ,4,99,99,0,0,0,0
140729101364321, ,4,3,0,0,1,0,2
140729101401721, ,0,5,1,0,0,2,2
140729101421821, ,0,0,0,0,0,0,0
110107041082321, ,4,3,0,0,1,0,2
110107041091821, ,0,0,0,0,0,0,0
110107041123121, ,4,4,1,0,1,0,2
110107061023321, ,6,5,1,1,1,0,2
110107061040721, ,4,1,0,0,1,0,0
110107061083421, ,99,99,99,0,0,0,0
110107051030121, ,0,2,1,0,1,0,0
110107051033121, ,4,3,0,1,0,0,2
110107051042921, ,99,495,99,99,99,99,99
110107061020821, ,0,3,1,0,0,0,2
110107021040121, ,4,3,1,0,0,0,2
110107031013321, ,4,3,1,0,0,0,2
110107041041421, ,0,3,0,0,1,0,2
110107041043321, ,2,6,1,1,0,2,2
110107041052621, ,2,3,0,0,1,0,2
110107041073521, ,0,4,1,1,0,0,2
140702011580521, ,2,5,1,1,1,0,2
110107101021821, ,4,3,1,0,0,0,2
110107101043021, ,2,3,1,0,0,0,2
330300191070321, ,4,1,0,0,1,0,0
330300191071421, ,4,3,1,0,0,0,2
330300191083221, ,2,3,1,0,0,0,2
330300201032321, ,2,1,1,0,0,0,0
330300201110521, ,99,0,0,0,0,0,0
330300201112821, ,99,99,99,0,0,0,0
330300201130921, ,4,3,1,0,2,0,0
330300211051221, ,2,5,1,1,1,0,2
330300221010821, ,0,495,99,99,99,99,99
330300221042521, ,0,5,1,0,0,2,2
330300221072321, ,0,0,0,0,0,0,0
310101061011421, ,2,99,99,0,0,0,0
310101061032821, ,99,495,99,99,99,99,99
310101071053221, ,0,4,1,0,1,0,2
310101081061021, ,0,3,0,0,1,0,2
330300011043521, ,4,1,1,0,0,0,0
330300011073221, ,0,1,1,0,0,0,0
310101041021221, ,0,3,0,0,1,0,2
140729171712421, ,4,0,0,0,0,0,0
140729181772521, ,99,495,99,99,99,99,99
310101011021921, ,2,1,1,0,0,0,0
330300081144521, ,4,4,1,1,0,0,2
330300101010621, ,4,1,0,0,1,0,0
330300011110421, ,4,495,99,99,99,99,99
330300011112321, ,0,3,1,0,0,0,2
330300021072721, ,99,99,99,0,0,0,0
330300021081921, ,99,495,99,99,99,99,99
330300271052021, ,4,0,0,0,0,0,0
330300271101921, ,4,3,0,0,1,0,2
330300271122121, ,2,495,99,99,99,99,99
330300281184321, ,6,1,0,0,1,0,0
330300281203021, ,0,4,1,1,0,2,0
330300301102021, ,4,4,1,0,1,0,2
330300301142221, ,4,1,1,0,0,0,0
330300301145121, ,2,5,1,0,0,2,2
330300311011521, ,2,0,0,0,0,0,0
330300281154021, ,4,99,99,0,0,0,0
330300281172721, ,2,4,1,1,0,0,2
330300321022821, ,99,495,99,99,99,99,99
330300321042721, ,0,495,99,99,99,99,99
330300321062421, ,99,495,99,99,99,99,99
330300331143421, ,0,1,1,0,0,0,0
110107041110721, ,4,5,1,0,0,2,2
110107041120121, ,4,8,1,1,2,2,2
110107051011521, ,4,5,1,0,0,2,2
110107061041921, ,4,3,1,0,0,0,2
110107061082921, ,4,4,1,0,1,0,2
110107051013921, ,4,5,1,0,0,2,2
110107021031821, ,6,6,1,1,2,0,2
110107021042421, ,4,4,1,1,0,0,2
110107041011021, ,0,495,99,99,99,99,99
110107041013521, ,4,4,0,1,1,0,2
110107041040321, ,0,1,0,0,1,0,0
140702191022721, ,4,2,0,1,1,0,0
140702191051521, ,4,0,0,0,0,0,0
140702191060821, ,0,0,0,0,0,0,0
140702211230521, ,4,3,0,1,0,0,2
140702211243021, ,99,495,99,99,99,99,99
140702221201521, ,99,495,99,99,99,99,99
140729021001421, ,0,495,99,99,99,99,99
140729031020321, ,0,0,0,0,0,0,0
140729041463921, ,0,99,99,0,0,0,0
140729041481021, ,0,495,99,99,99,99,99
140729041491121, ,2,99,99,0,0,0,0
140729061643121, ,99,99,99,0,0,0,0
140702201000621, ,99,99,99,0,0,0,0
140702201010721, ,99,99,99,0,0,0,0
140702201014221, ,99,99,99,0,0,0,0
140702201033621, ,0,0,0,0,0,0,0
140702171120521, ,0,99,99,0,0,0,0
140729131391421, ,2,5,1,0,0,2,2
140729131412121, ,99,99,99,0,0,0,0
140729151261721, ,2,5,1,0,0,2,2
140729071012021, ,99,99,99,0,0,0,0
140729071014521, ,4,5,1,1,1,0,2
140729071922021, ,4,1,1,0,0,0,0
330300281180721, ,99,99,99,0,0,0,0
330300281183721, ,99,99,99,0,0,0,0
330300251124021, ,4,4,1,1,0,0,2
330300251152221, ,4,1,1,0,0,0,0
330300321042021, ,99,99,99,0,0,0,0
330300331031921, ,0,495,99,99,99,99,99
110107041121821, ,2,4,1,1,0,0,2
110107061041321, ,99,495,99,99,99,99,99
110107061080521, ,4,5,1,0,2,0,2
110107071010521, ,4,3,1,0,0,0,2
110107051021121, ,6,5,1,0,0,2,2
110107051022321, ,4,4,1,1,0,0,2
110107051042821, ,4,99,99,0,0,0,0
110107051052021, ,6,4,1,1,0,0,2
110107061020221, ,4,4,1,1,0,0,2
110107031010321, ,4,3,0,0,1,0,2
110107031031121, ,0,2,0,0,0,2,0
110107041012221, ,2,4,0,1,1,0,2
110107041070421, ,4,3,1,0,0,0,2
140702011572021, ,99,495,99,99,99,99,99
140702011603921, ,4,495,99,99,99,99,99
110107081010821, ,4,99,99,0,0,0,0
110107081022221, ,4,3,1,0,0,0,2
110107101061321, ,4,4,1,0,1,0,2
110107101072721, ,0,3,0,0,1,0,2
110107101082721, ,99,495,99,99,99,99,99
110107121033321, ,6,1,1,0,0,0,0
110107121041221, ,6,3,0,0,1,0,2
110107141010321, ,4,495,99,99,99,99,99
110107141033421, ,2,99,99,0,0,0,0
110107151011921, ,4,4,1,0,1,0,2
110107151022621, ,2,1,0,0,1,0,0
110107151030121, ,6,4,1,0,1,0,2
140702011531121, ,2,1,1,0,0,0,0
140702011541921, ,0,5,1,0,0,2,2
140702011551121, ,0,495,99,99,99,99,99
140702041043821, ,99,99,99,0,0,0,0
140702041092021, ,99,99,99,0,0,0,0
140702041094421, ,99,495,99,99,99,99,99
140702081891421, ,99,495,99,99,99,99,99
140702081895021, ,4,4,1,1,0,0,2
140702041095021, ,4,99,99,0,0,0,0
140702051581621, ,0,3,0,0,1,0,2
140702051603521, ,99,495,99,99,99,99,99
140702061833321, ,0,495,99,99,99,99,99
140702031071321, ,4,3,0,0,1,0,2
140702031093021, ,4,1,1,0,0,0,0
140702031094821, ,4,0,0,0,0,0,0
140702031123721, ,4,1,1,0,0,0,0
140702131032321, ,0,4,1,1,0,0,2
140702131041421, ,99,495,99,99,99,99,99
140702141092321, ,99,495,99,99,99,99,99
140702081943021, ,4,7,1,0,2,2,2
140702091821421, ,99,495,99,99,99,99,99
140702091830621, ,99,99,99,0,0,0,0
140702101594121, ,0,1,0,1,0,0,0
140702101612121, ,0,1,1,0,0,0,0
140702111371621, ,0,495,99,99,99,99,99
140702111383021, ,6,3,1,0,0,0,2
140702111401821, ,4,99,99,0,0,0,0
140702111443421, ,99,495,99,99,99,99,99
140702121651121, ,0,3,1,0,0,2,0
